diggCount,followerCount,followingCount,heartCount,videoCount,downloadSetting,duetSetting,openFavorite,stitchSetting,verified,signatureLength,nicknameLength,nicknameNumSpecialCharacters,uniqueIdNumDigits,uniqueIdLength,fake
-0.19449331440466214,-0.10190045170302663,-0.1468512069771408,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,3,-0.22390893756858923,1
2.105098450683416,-0.10179390496335956,-0.16148571781182322,-0.10436145147417512,-0.16110339849731484,0,0,0,0,0,-0.44715242025982493,0.7003980765079637,0,3,1.0727423295505347,0
-0.2042341534287613,-0.10189999244983841,-0.23328628659448378,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,3,0.10025387921119178,1
0.5048177538671239,-0.10144625029987694,-0.30874548308581495,-0.10434657763107665,-0.16431186968009207,0,0,0,0,0,-0.44715242025982493,0.2365910158215942,2,2,-0.5480717543483703,0
0.1769341545737859,-0.10086116173808453,-0.4729264015124082,-0.0968041226236626,-0.16752034086286927,0,0,0,0,0,0.8145673298310002,-0.45911957520796004,0,3,0.10025387921119178,0
-0.19339167189598425,-0.1018586596628986,-0.4148456866372624,-0.10435927417439175,-0.1033509172073248,0,0,0,0,0,-0.44715242025982493,0.9323016068511485,0,0,0.10025387921119178,0
-0.20771302450879672,-0.10190091095621485,-0.201273294143616,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,0,0.10025387921119178,1
-0.22557122938631186,-0.10189677767752087,-0.47338372997599204,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,0.4684945461647789,3,3,-0.22390893756858923,0
-0.1995376774707135,-0.10187565203086274,-0.42993752593552864,-0.10436307789088078,-0.20281352387341875,0,0,0,0,0,-0.44715242025982493,1.1642051371943332,0,0,0.7485795127707539,0
0.018703501616841676,-0.1017126171490446,-0.3810033803320593,-0.10378984469972038,-0.20281352387341875,0,1,0,1,0,3.2894791473168494,0.2365910158215942,3,0,-1.1963973879079324,0
0.03505419569300813,-0.10174155009990248,1.2004384467408085,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.6910231055511448,3,3,1.0727423295505347,0
-0.22574517294031363,-0.10189539991795621,-0.34167313246385034,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,0,0.10025387921119178,1
-0.2042341534287613,-0.1018586596628986,4.089839679663417,-0.10436433705220129,-0.2124389374217504,0,0,1,0,0,-0.44715242025982493,-1.3867336965806991,0,3,2.0452307798898777,1
-0.18881115830727094,-0.10181411210364125,0.46551160576160117,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,3,3,-1.5205602046877134,0
-0.18625998618191164,2.102514392500305,-0.4765850292210788,0.6904812465172724,0.509467078703125,0,0,0,0,1,-0.44715242025982493,-1.1548301662375142,0,0,-2.4930486550270565,0
-0.2015090377494002,-0.10189999244983841,-0.2154504765147146,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,0,0.10025387921119178,1
-0.19959565865538073,-0.1018995331966502,-0.1578270901031526,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,0,0.10025387921119178,1
-0.2051618523834374,-0.10187473352448631,4.06880257033856,-0.10436433705220129,-0.2124389374217504,0,0,1,0,0,-0.44715242025982493,1.8599157282238874,3,3,1.721067963110097,1
-0.21153978269683568,-0.10189999244983841,-0.2227677319320558,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,3,-0.22390893756858923,1
-0.2049299276447684,-0.10190091095621485,-0.21773711883263372,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,0,0.10025387921119178,1
-0.20226279315007456,-0.10182146015465277,-0.429022869008361,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,0.2365910158215942,1,1,-0.5480717543483703,0
-0.1816214914085311,-0.10181181583770015,-0.42490691283610654,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,1.1642051371943332,3,3,0.4244166959909728,0
0.32617772390730526,3.663975232448673,-0.07825193743956702,13.922168122835508,5.806653001468321,0,0,0,0,1,0.8630950125268012,0.004687485478409442,0,2,-0.5480717543483703,0
-0.20458204053676485,-0.10189999244983841,-0.22413971732280727,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,3,0.10025387921119178,1
-0.2159463527315472,-0.10180951957175904,-0.3796313949413079,-0.10435916924428171,-0.16110339849731484,0,0,0,0,0,-0.44715242025982493,0.7003980765079637,0,0,0.10025387921119178,0
-0.20429213461342854,-0.10190091095621485,-0.23968888508465733,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,3,-0.22390893756858923,1
-0.21293133112884985,1.27585865370411,-0.4765850292210788,0.8032811148126102,0.666682166659209,0,0,0,0,1,0.9116226952226022,-1.1548301662375142,1,1,-3.7896999221461805,0
-0.2066693631847861,-0.10190091095621485,-0.23054231581298082,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,3,0.4244166959909728,1
-0.2182076189335702,-0.10188942962650935,-0.457834562214142,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,1.6280121978807027,3,3,1.0727423295505347,0
-0.2092205353101454,-0.10169149150238647,-0.20310260799795132,-0.10436352384384846,-0.2092304662389732,0,0,0,0,0,2.31892549340083,-0.6910231055511448,0,0,-0.8722345711281513,0
-0.19327570952664974,-0.10189999244983841,-0.22688368810431023,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,3,0.4244166959909728,1
-0.20649541963078433,-0.10189999244983841,-0.13450333846037751,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,0,-0.22390893756858923,1
-0.20527781475277193,-0.10189999244983841,-0.23465827198523526,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,3,-0.22390893756858923,1
-0.21090198966549584,-0.10190045170302663,-0.22002376115055286,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,0,-0.22390893756858923,1
-0.10247717433772535,-0.10164372917081159,1.1830599651246232,-0.10436276310055065,-0.20602199505619598,3,3,0,3,0,0.1351797720897867,0.4684945461647789,1,3,1.396905146330316,0
-0.2085247610941383,-0.10190091095621485,-0.23054231581298082,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,0,-0.22390893756858923,1
-0.22522334227830831,-0.10077665915145202,-0.4747557153667435,-0.10346193810583858,0.09236582494208588,0,0,0,0,0,1.202788791397408,0.7003980765079637,3,3,-0.8722345711281513,0
-0.22528132346297558,-0.10165337348776421,-0.10706363064534802,-0.10436425835461875,-0.20602199505619598,0,0,0,0,0,-0.44715242025982493,-0.6910231055511448,0,2,0.10025387921119178,0
-0.20081326353339313,-0.10190091095621485,-0.19349871026269097,-0.10436431081967378,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,0,-0.22390893756858923,1
-0.20980034715681797,-0.10187289651173342,3.9380066297535863,-0.10436433705220129,-0.2124389374217504,0,0,1,0,0,-0.44715242025982493,-0.9229266358943296,0,3,2.369393596669659,1
0.15339379359887956,-0.10126576379690644,-0.353106344053446,-0.10241001375266578,0.08594888257653142,3,0,0,0,0,3.3380068300126506,-1.6186372269238838,3,3,-1.5205602046877134,0
-0.20040739524072235,-0.10189999244983841,-0.2264263596407264,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,0,0.10025387921119178,1
-0.22330996318428883,-0.10144625029987694,0.047056061582401096,-0.10436055956823977,-0.1963965815078643,0,0,0,0,0,-0.44715242025982493,0.004687485478409442,1,3,0.4244166959909728,0
0.271501466766082,-0.10148207204855811,-0.40386980351125057,-0.10434634153832906,-0.0905170324762159,3,3,0,3,0,0.038124406698184767,1.3961086675375178,2,0,0.4244166959909728,0
-0.05377297921722951,-0.10185957816927504,-0.40890041661067267,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,0.9323016068511485,0,0,0.4244166959909728,0
1.6702395656789886,-0.10144165776799474,0.15132695127951326,-0.10434668256118669,-0.042389964734557535,3,0,0,0,0,0.23223513748138863,-1.1548301662375142,2,3,-1.5205602046877134,0
-0.20539377712210644,-0.10189861469027375,-0.16240037473899085,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,3,0.10025387921119178,1
-0.20887264820214185,-0.10189999244983841,-0.16194304627540704,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,0,-0.22390893756858923,1
-0.22139658409026935,-0.10147150922522905,-0.4715544161216567,-0.10436344514626593,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-1.8505407572670685,3,0,0.10025387921119178,0
1.8673755935476621,-0.1010320039241024,-0.4308521828626963,-0.10180928887267433,-0.2092304662389732,3,0,0,0,0,-0.35009705486822296,-2.314347817953438,1,1,-2.8172114718068375,0
-0.20185692485740375,-0.10190091095621485,-0.2154504765147146,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,3,0.4244166959909728,1
-0.21252546283617904,-0.10145084283175915,-0.39060727806731965,-0.10436276310055065,-0.2092304662389732,0,0,0,0,0,-0.39862473756402395,-1.6186372269238838,0,2,-1.8447230214674943,0
-0.21536654088487464,-0.10187886680318028,-0.4532612775783037,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,1.1642051371943332,0,0,0.4244166959909728,0
-0.1033468921077342,-0.10153947869708563,0.7060663776066932,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,1.3961086675375178,3,3,1.0727423295505347,0
-0.2085247610941383,-0.10190045170302663,-0.23648758583957055,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,0,-0.22390893756858923,1
-0.20498790882943563,-0.10190045170302663,-0.2387742281574897,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,3,0.10025387921119178,1
-0.20510387119877016,-0.10163500336023541,-0.306001512304312,-0.10434933204646525,-0.1161848019384337,0,0,0,0,0,-0.35009705486822296,0.9323016068511485,0,0,0.10025387921119178,0
-0.19756631719202675,0.05851622768906897,-0.397467205021077,0.42815597141183553,3.0826609672904586,0,0,0,0,1,1.7365933010512185,-1.1548301662375142,0,0,-2.4930486550270565,0
-0.21252546283617904,-0.10092499793124712,-0.4710970876580729,-0.10055012755216823,-0.16752034086286927,0,0,0,0,0,2.1733424453134274,0.7003980765079637,0,1,0.4244166959909728,0
-0.22574517294031363,-0.10189218514563866,-0.33801450475517975,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,0,-0.8722345711281513,1
-0.22574517294031363,-0.1018995331966502,-0.2337436150580676,-0.10436433705220129,-0.17714575441120095,0,0,0,0,0,-0.44715242025982493,0.7003980765079637,0,0,0.10025387921119178,1
-0.2001754705020533,-0.10190045170302663,-0.15005250622222757,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,3,-0.22390893756858923,1
-0.06026687189996229,-0.10146737594653507,-0.4180469858823492,-0.1041598545002566,-0.0905170324762159,3,3,0,3,0,-0.39862473756402395,2.0918192585670723,0,0,0.7485795127707539,0
-0.2221503394909437,-0.10183156372479361,-0.3114894538673179,-0.10436326151857335,-0.2092304662389732,0,0,0,0,0,1.5910102529638155,1.1642051371943332,3,3,0.7485795127707539,0
-0.20029143287138781,-0.10190091095621485,-0.15005250622222757,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,3,0.10025387921119178,1
-0.22383179384629415,-0.10184028953536979,-0.39518056270315793,-0.10435678208427825,-0.16752034086286927,0,0,0,0,0,3.2894791473168494,2.3237227889102567,0,2,1.721067963110097,0
-0.20353837921275422,-0.10189999244983841,-0.23420094352165144,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,3,0.10025387921119178,1
-0.2013930753800657,-0.10189999244983841,-0.15050983468581142,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,0,-0.22390893756858923,1
-0.17588135412647266,-0.09689505120461567,-0.462865175313564,-0.09172550529762134,0.07311499784542254,0,0,0,0,0,3.2409514646210487,1.3961086675375178,0,0,1.0727423295505347,0
-0.22574517294031363,-0.10187060024579232,-0.47704235768466263,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,1.3961086675375178,0,0,0.7485795127707539,0
5.810096150921135,-0.10148528682087565,0.4252667009662246,-0.1036849145896782,-0.17714575441120095,3,1,0,1,0,0.7175119644393984,-2.314347817953438,1,0,-1.5205602046877134,0
-0.22313601963028706,-0.03342626059259671,-0.42993752593552864,0.07926335552160452,0.4870077804236844,0,0,1,0,1,3.0468407338378447,0.4684945461647789,1,0,-0.22390893756858923,0
-0.19571091928267453,-0.10189907394346197,-0.2264263596407264,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,0,-0.22390893756858923,1
-0.20748109977012769,-0.10190045170302663,-0.2213957465413043,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,3,-0.22390893756858923,1
-0.20562570186077547,-0.10190091095621485,-0.23099964427656466,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,3,0.4244166959909728,1
-0.1710689157990903,-0.09905262268287374,-0.46881044534015376,-0.08499161548566478,0.028196401286541394,0,0,0,0,0,1.6395379356596165,-1.6186372269238838,0,0,1.396905146330316,0
-0.22568719175564636,-0.10003404674610011,-0.4710970876580729,-0.10390002131526466,-0.15468645613176038,0,0,0,0,0,2.561563906879835,0.2365910158215942,1,0,-1.5205602046877134,0
-0.220410903950926,-0.10189310365201511,-0.46881044534015376,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,1.3961086675375178,3,3,1.0727423295505347,0
-0.1995376774707135,-0.10187427427129808,3.180213365595188,-0.10436433705220129,-0.2124389374217504,0,0,1,0,0,-0.44715242025982493,0.9323016068511485,3,3,0.7485795127707539,1
0.5570008200676552,1.0921573784160667,-0.18023618481876005,5.003108769250654,15.399981837972224,0,0,0,0,1,2.80420232035884,0.004687485478409442,0,1,-0.5480717543483703,0
-0.21936724262691537,0.3573522772638934,-0.4441147083066272,0.9895320601374704,3.406716556750958,0,0,0,0,1,1.29984415678901,0.4684945461647789,0,0,-0.5480717543483703,0
-0.2055677206761082,-0.10190045170302663,-0.2282556734950617,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,3,-0.22390893756858923,1
-0.18098369837719125,-0.10183569700348759,-0.3370998478280121,-0.10436423212209124,-0.2092304662389732,0,0,0,0,0,-0.44715242025982493,1.6280121978807027,3,3,1.0727423295505347,0
-0.21704799524022508,0.7706801466619909,-0.4404560805979566,0.15796093805323558,-0.10976785957287924,0,0,0,0,1,-0.44715242025982493,-0.9229266358943296,0,0,0.10025387921119178,0
-0.14231024820413088,-0.10187014099260411,4.090754336590584,-0.10436433705220129,-0.2124389374217504,0,0,1,0,0,-0.44715242025982493,-0.45911957520796004,0,3,1.396905146330316,1
-0.22574517294031363,-0.10190045170302663,-0.2337436150580676,-0.10436433705220129,-0.17714575441120095,0,0,0,0,0,-0.44715242025982493,0.7003980765079637,0,0,0.10025387921119178,1
-0.22412169976963042,-0.10188942962650935,-0.4674384599494023,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,1.6280121978807027,3,3,1.396905146330316,0
-0.18863721475326917,-0.1018995331966502,-0.21316383419679547,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,0,-0.22390893756858923,1
-0.16347338060767966,0.5869788713739476,-0.47704235768466263,0.2078027403232686,-0.08730856129343867,0,0,0,0,1,0.038124406698184767,-1.1548301662375142,0,0,-0.8722345711281513,0
-0.22574517294031363,-0.10189999244983841,-0.3567649717621166,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,0,-0.5480717543483703,1
0.07135041729471099,-0.10182559343334675,-0.4075284312199212,-0.10436375993659605,-0.2092304662389732,0,0,0,0,0,-0.44715242025982493,0.9323016068511485,2,0,-0.22390893756858923,0
-0.03081243008899576,-0.10174706113816111,-0.06453208353205227,-0.10436100552120745,-0.18997963914230984,0,0,0,0,0,-0.44715242025982493,1.6280121978807027,0,0,-1.5205602046877134,0
-0.20997429071081974,-0.1018995331966502,-0.2154504765147146,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,0,-0.22390893756858923,1
-0.20377030395142323,-0.10190091095621485,-0.22596903117714257,-0.10436433705220129,-0.2124389374217504,0,0,0,0,0,-0.44715242025982493,-0.45911957520796004,0,0,0.10025387921119178,1
0.010296229840089419,-0.10156427836924951,0.6516442904402181,-0.10431698734004476,-0.019930666455116968,3,3,0,3,0,0.08665208939398573,0.004687485478409442,2,2,-0.8722345711281513,0
